id,event_name,event_type,city,state,country,venue_or_area,application_deadline_iso,application_deadline_text,event_date_range_text,application_mode,postal_address,contact_name,contact_email,contact_phone,source_url,source_domain,source_kind,last_verified_at,agent_batch_id,confidence_status,notes
rostocker-weihnachtsmarkt-2026-rostock,Rostocker Weihnachtsmarkt 2026,Weihnachtsmarkt,Rostock,Mecklenburg-Vorpommern,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.rostocker-weihnachtsmarkt.de/de/index/,rostocker-weihnachtsmarkt.de,official,2026-09-18,conv-review-07-2026-09,frist_offen,"Offizielle Veranstalterseite bestätigt 23.11.-22.12.2026 und meldet, dass weiterhin Händler mit attraktiven Angeboten gesucht werden. Der reguläre Bewerbungsschluss 01.12.2025 ist zwar verstrichen, für die aktuelle Nachbesetzung wird aber kein neuer fester Stichtag genannt; deshalb Nachfasskandidat statt Eintrag. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
rottweiler-weihnachtsmarkt-2026-rottweil,Rottweiler Weihnachtsmarkt 2026,Weihnachtsmarkt,Rottweil,Baden-Württemberg,DE,,,Frist noch nicht veröffentlicht (keine Bewerbungsfrist gefunden),,,,,tourist-information@rottweil.de,,https://www.tourismus-rottweil.de/das-erlebnis/veranstaltungen/weihnachtsmarkt,tourismus-rottweil.de,official,2026-09-18,conv-review-02-2026-09,frist_offen,"Nachfass 18.09.2026: Weiterhin keine Bewerbungsfrist auf offizieller Seite gefunden. Kontakt: Tourist-Information Rottweil, Hauptstrasse 21, 78628 Rottweil, tourist-information@rottweil.de, Tel. 0741 494280. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
ruiter-weihnachtsmarkt-ostfildern-2026-ostfildern,"Ruiter Weihnachtsmarkt, Ostfildern 2026",Weihnachtsmarkt,Ostfildern,Baden-Württemberg,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.ostfildern.de/termin/Ruiter-Weihnachtsmarkt-event-appointment4511,ostfildern.de,official,2026-09-18,conv-review-07-2026-09,frist_offen,"Veranstaltung bestaetigt (29.11.2026), Veranstalter BDS Ruit e.V. Kein direkter Kontakt (E-Mail/Telefon) oder Bewerbungsfrist auf der Stadtseite gefunden. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
russelsheimer-weihnachtsmarkt-2026-russelsheim,Rüsselsheimer Weihnachtsmarkt 2026,Weihnachtsmarkt,Rüsselsheim,Hessen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.ruesselsheim.de/vv/produkte/tsabus/standplatzgenehmigung-8965728,ruesselsheim.de,official,2026-09-19,conv-review-06-2026-09,frist_offen,"Markt 03.-06.12.2026, überwiegend Vereinsbetrieb; Tagesstände mündlich/schriftlich beantragbar, Fristdatum nicht gefunden. Stadt Rüsselsheim am Main, Marktplatz 4, 65428, Tel. 06142 83-0. Volksfeste-Formular 2026 ebenfalls ohne lesbare Frist. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
saalfelder-weihnachtsmarkt-2026-saalfeld,Saalfelder Weihnachtsmarkt 2026,Weihnachtsmarkt,Saalfeld,Thüringen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.saalfeld.de/leben_in_saalfeld/kultur_freizeit/maerkte/weihnachtsmarkt/,saalfeld.de,official,2026-09-16,conv-review-08-2026-09,frist_offen,"Keine Bewerbungsfrist fuer 2026 auf offizieller Stadtseite veröffentlicht (nur Termin 2025 gelistet). Ansprechpartner: Thomas Schilling, Stadtverwaltung Saalfeld, Tel. 03671 3595916. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
saarbrucker-christkindl-markt-2027-saarbrucken,Saarbrücker Christkindl-Markt 2027,Weihnachtsmarkt,Saarbrücken,Saarland,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://christkindlmarkt-sb.de/,christkindlmarkt-sb.de,official,2026-09-18,conv-review-06-2026-09,frist_offen,"Nachfass 2026-09-18: Marktseite weiterhin ohne Bewerberbereich oder Frist. Verkehrsverein Saarbrücken e.V., veranstaltungen@verkehrsverein-sb.de, direkt kontaktieren. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
saarbruecker-christkindlmarkt-saarbruecken-2027,Saarbrücker Christkindlmarkt 2027,Weihnachtsmarkt,Saarbrücken,Saarland,DE,Bahnhofstraße und St. Johanner Markt,,Frist noch nicht veröffentlicht. Veranstalter Verkehrsverein Saarbrücken e.V.,,,,,,,https://christkindlmarkt-sb.de/,christkindlmarkt-sb.de,official,2026-08-03,conv-review-05-2026-09,frist_offen,"Ueber 80 Verkaufsstaende in der Fussgaengerzone Bahnhofstrasse und auf dem St. Johanner Markt, Veranstalter Verkehrsverein Saarbruecken e.V., Bahnhofstr. 31, 66111 Saarbruecken, +49 681 9380913, veranstaltungen@verkehrsverein-sb.de. Die offizielle Marktseite enthaelt keinen Bewerberbereich und keine Frist; das Saarland bleibt mit vier Eintraegen das am duennsten erfasste Bundesland. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
santas-weihnachtsmarkt-im-mediapark-koln-2026-koln,Santas Weihnachtsmarkt im MediaPark Köln 2026,Weihnachtsmarkt,Köln,Nordrhein-Westfalen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://santas-weihnachtsmarkt.de/,santas-weihnachtsmarkt.de,official,2026-09-18,conv-review-07-2026-09,frist_offen,"Eigene Veranstalter-Domain bestaetigt, Kontakt info@santas-weihnachtsmarkt.de, Im MediaPark 50670 Köln. Bewerbung laeuft fortlaufend bis Stände ausgebucht sind, keine feste Deadline. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
schlachte-zauber-bremen-2027-bremen,Schlachte-Zauber Bremen 2027,Weihnachtsmarkt,Bremen,Bremen,DE,Schlachte,,"Frist noch nicht veröffentlicht (Bewerbungsrichtlinien-PDF vorhanden, Frist nicht auslesbar)",,,M3B GmbH / Großmarkt Bremen,,kontakt@grossmarkt-bremen.de,,https://www.marktwelt-bremen.de/markt/schlachte-zauber/,marktwelt-bremen.de,official,2026-09-19,conv-review-01-2026-09,frist_offen,"Bewerbungsrichtlinien-PDF (M3B/Großmarkt Bremen) existiert, Frist im PDF nicht extrahierbar. Kontakt kontakt@grossmarkt-bremen.de. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
schlesischer-christkindelmarkt-gorlitz-gorlitz,Schlesischer Christkindelmarkt Görlitz,Weihnachtsmarkt,Görlitz,Sachsen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.schlesischer-christkindelmarkt-goerlitz.de/,schlesischer-christkindelmarkt-goerlitz.de,official,2026-09-12,conv-review-08-2026-09,frist_offen,"Termin 2026/27 bekannt (20.11.2026-03.01.2027), keine Bewerbungsfrist auf der Veranstalterseite gefunden. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
schramberger-weihnachtsmarkt-2026-schramberg,Schramberger Weihnachtsmarkt 2026,Weihnachtsmarkt,Schramberg,Baden-Württemberg,DE,,,"Nächste Ausschreibung noch nicht veröffentlicht, letzte Frist war 31.07.2026",,,,,,,https://www.schramberg.de/de/tourismus/weihnachtsmarkt/weihnachtsmarkt.php,schramberg.de,official,2026-08-03,conv-review-08-2026-09,frist_offen,"Die offizielle Bewerbungsfrist 31.07.2026 war am Recherchetag bereits abgelaufen. Umwandlung aus rejected_candidate, Stand Zieldatum 2026-09-19."
schutzenfest-hildesheim-2027-hildesheim,Schützenfest Hildesheim 2027,Fest,Hildesheim,Niedersachsen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://sfhi.de/schaustellerinfo/,sfhi.de,official,2026-08-03,conv-review-06-2026-09,frist_offen,"Verein Hildesheimer Volksfest e. V., Johannes-Stelzer-Weg 15, 31137 Hildesheim. Der Termin 24.-27. Juni 2027 ist auf der Schaustellerinfo bestaetigt. Eine Bewerbungsfrist wird nicht genannt, nur der Hinweis, dass Bewerber ohne Vertrag bis 31.01.2026 nicht beruecksichtigt wurden. Bewerbungen per E-Mail oder SMS werden nicht bearbeitet. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
schwalbacher-adventszauber-2026-schwalbach,Schwalbacher Adventszauber 2026,Weihnachtsmarkt,Schwalbach,Saarland,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.schwalbach-saar.de/buergerservice/was-erledige-ich-wo/item/weihnachtsmarkt,schwalbach-saar.de,official,2026-09-17,conv-review-08-2026-09,frist_offen,"Markt findet am ersten Adventswochenende im Rathausgarten (Hauptstraße 92, 66773 Schwalbach) statt; konkrete Unterseite zu Bewerbungsinformationen für Standbetreiber bei Abruf nicht erreichbar (404). Kein Fristdatum bestätigt. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
schwandorfer-volksfest-2027-schwandorf,Schwandorfer Volksfest 2027,Volksfest,Schwandorf,Bayern,DE,,,"Frist noch nicht veröffentlicht (Fest im Juni 2027 geplant, genaue Informationen folgen)",Juni 2027,,,,info@schwandorf.de,09431 45-0,https://www.schwandorf.de/Kultur-Tourismus/Veranstaltungen/Volksfest-Schwandorf/Ausschreibungsunterlagen-Volksfest-Schwandorf-2026-und-2027.php,schwandorf.de,official,2026-09-16,conv-review-04-2026-09,frist_offen,"Stadt Schwandorf schreibt auf ihrer offiziellen Seite: 'Das 87. Schwandorfer Volksfest ist im Juni 2027 geplant. Sobald genaue Informationen vorliegen, werden diese hier veroeffentlicht.' Ausschreibungsunterlagen fuer 2027 zum Zeitpunkt der Recherche noch nicht online. Allgemeiner Kontakt: info@schwandorf.de, Tel. 09431 45-0. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
schwedenfest-wismar-2027-wismar,Schwedenfest Wismar 2027,Stadtfest,Wismar,Mecklenburg-Vorpommern,DE,,,Frist noch nicht veröffentlicht (Fest 2026 war 20.-23.08.2026),,,,,,,https://schwedenfest-wismar.de/,schwedenfest-wismar.de,official,2026-08-04,conv-review-04-2026-09,frist_offen,"Größtes historisches Stadtfest der Region, 2026 vom 20. bis 23. August, mit Fahrgeschäften am Alten Hafen. Seit dem Interessenbekundungsverfahren organisiert msi (Michael Sonnenberg Industrievermarktung e.K.) das Fest, nicht die Stadt. Bewerbungsfrist nicht veröffentlicht - direkt bei msi anfragen. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
schweriner-weihnachtsmarkt-2026-schwerin,Schweriner Weihnachtsmarkt 2026,Weihnachtsmarkt,Schwerin,Mecklenburg-Vorpommern,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://mobil.schwerin.de/kultur-tourismus/veranstaltungen/Veranstaltungsmanagement/,mobil.schwerin.de,official,2026-08-03,conv-review-07-2026-09,frist_offen,"Die offizielle Stadtseite bestaetigt den Zeitraum 23.11.-30.12.2026, nennt jedoch keine Bewerbungsfrist fuer Standbetreiber. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
schweriner-weihnachtsmarkt-schwerin-2027,Schweriner Weihnachtsmarkt 2027,Weihnachtsmarkt,Schwerin,Mecklenburg-Vorpommern,DE,,,Frist noch nicht veröffentlicht. Kontakt für Standbetreiber laut FAQ,,,,,,,https://www.weihnachtsmarkt-schwerin.de/fragen-und-antworten/,weihnachtsmarkt-schwerin.de,official,2026-09-13,conv-review-05-2026-09,frist_offen,"Keine Bewerbungsfrist auf offizieller Seite gefunden. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
seehasenfest-friedrichshafen-2027-friedrichshafen,Seehasenfest Friedrichshafen 2027 - Standplätze,Stadtfest,Friedrichshafen,Baden-Württemberg,DE,,,Frist noch nicht veröffentlicht (Bewerbungsformular angekündigt),15.-19.07.2027,,,,,,https://www.seehasenfest.de/rund-ums-seehasenfest/standplaetze/,seehasenfest.de,official,2026-08-03,conv-review-02-2026-09,frist_offen,"Die offizielle Seite bestätigt das Fest vom 15. bis 19.07.2027 und kündigt das Bewerbungsformular an, veröffentlicht aber noch keinen konkreten Bewerbungsschluss für 2027. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
seifenkistenrennen-und-badstrassenfest-2027-berlin,Seifenkistenrennen und Badstraßenfest 2027,Stadtfest,Berlin,Berlin,DE,"Badstraße, Gesundbrunnen",,Frist noch nicht veröffentlicht (Bewerbungszeitraum noch nicht genannt),Sommer 2027,,,,,,https://badpank-mitte.de/neuigkeiten/das-seifenkistenrennen-kehrt-zurueck/,badpank-mitte.de,official,2026-08-03,conv-review-01-2026-09,frist_offen,"Das offizielle Geschäftsstraßenmanagement plant für Sommer 2027 Markt-, Informations- und Gastronomiestände, nennt bislang aber weder Bewerbungszeitraum noch Frist. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
sendlinger-bergweihnacht-munchen-2026-munchen,Sendlinger Bergweihnacht München 2026,Weihnachtsmarkt,München,Bayern,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.sendlinger-bergweihnacht.de/,sendlinger-bergweihnacht.de,official,2026-09-18,conv-review-07-2026-09,frist_offen,"Offizielle Veranstalterseite bestätigt 20.11.-23.12.2026 am Harras. Veranstalter Schwertfeger Veranstaltungen, kontakt@sendlinger-bergweihnacht.de, Tel. 01522 1713329; Bewerbungen möglich, aber kein fester Stichtag. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
senftenberger-weihnachtsmarkt-2026-senftenberg,Senftenberger Weihnachtsmarkt 2026,Weihnachtsmarkt,Senftenberg,Brandenburg,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.senftenberg.de/weihnachtsmarkt/,senftenberg.de,official,2026-09-17,conv-review-06-2026-09,frist_offen,"Offizielle Stadtseite mit Veranstaltungsinfos, aber keine Bewerbungsfrist für Schausteller gefunden. Kontakt: Büro Bürgermeister, Markt 1, 01968 Senftenberg, Tel. 03573 701-110. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
siegburg-sommer-live-siegburg,Siegburg Sommer Live,Fest,Siegburg,Nordrhein-Westfalen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://tourismus-siegburg.de/events/,tourismus-siegburg.de,official,2026-08-04,conv-review-06-2026-09,frist_offen,"Konzertreihe mittwochs auf dem Siegburger Marktplatz von Juni bis August, organisiert von der Agentur MS Events. Standplatzrelevant fuer Gastronomie. Keine Frist veröffentlicht. Teil des MS-Events-Verbunds, der auch Attendorn, Lennestadt, Olpe, Sankt Augustin, Altenkirchen und Werder betreut. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
siegener-stadtfest-2026-siegen,Siegener Stadtfest 2026,Stadtfest,Siegen,Nordrhein-Westfalen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.siegen.de/kultur-tourismus/kultursiegen/hier-ist-was-los/siegener-stadtfest-2026,siegen.de,official,2026-08-04,conv-review-06-2026-09,frist_offen,"Stadtfest vom 28. bis 30. August 2026, Veranstalterin Stadtmarketing Siegen GmbH, Kornmarkt 2, 57072 Siegen, 0176 72014052, kl@visitsiegen.de. Ein Bewerbungsformular 2026 liegt unter stadtfest-siegen.de bereit; die Ausschreibung nennt Zulassungskriterien, auf der staedtischen Seite ist jedoch kein Fristdatum ausgewiesen. Besonderheit: Getraenkestände nur fuer Bewerber aus Siegen und Gemeinden im Umkreis von 30 Kilometern. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
siegener-weihnachtsmarkt-siegen,Siegener Weihnachtsmarkt,Weihnachtsmarkt,Siegen,Nordrhein-Westfalen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://weihnachtsmarkt-in-siegen.de/agb/,weihnachtsmarkt-in-siegen.de,official,2026-09-18,conv-review-06-2026-09,frist_offen,"Nachfass 2026-09-18: AGB nennen weiterhin nur eine jaehrlich neu festgelegte Deadline ohne konkretes Datum im veröffentlichten Text. Veranstalterin: 3e-Märkte GmbH, info@3e-märkte.de, 0271 38468620. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
sinsheimer-weihnachtsmarkt-2026-sinsheim,Sinsheimer Weihnachtsmarkt 2026,Weihnachtsmarkt,Sinsheim,Baden-Württemberg,DE,,,Frist noch nicht veröffentlicht (keine 2026-Frist veröffentlicht),,,,,,,https://www.sinsheim.de/freizeit-kultur/veranstaltungen-feste-maerkte/feste-maerkte/sinsheimer-weihnachtsmarkt,sinsheim.de,official,2026-09-18,conv-review-02-2026-09,frist_offen,"Nachfass 2026-09-18: Seite zeigt weiterhin nur die Ausgabe 2025 (29.-30.11.2025), keine 2026-Bewerbungsfrist. Kontakt: Amt fuer Wirtschaftsfoerderung, Tourismus und Oeffentlichkeitsarbeit, Wilhelmstrasse 14-18, 74889 Sinsheim, Tel. 07261 404-119. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
sommerdaer-kunstweihnachtsmarkt-2026-sommerda,Sömmerdaer Kunstweihnachtsmarkt 2026,Weihnachtsmarkt,Sömmerda,Thüringen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.soemmerda.de/tourismus-kultur/veranstaltungen/einzelansicht/18-kunstweihnachtsmarkt,soemmerda.de,official,2026-09-16,conv-review-08-2026-09,frist_offen,"Wird von der Stadt- und Kreisbibliothek Soemmerda mit Kunsthandwerkern im Dreyse-Haus ausgerichtet, kein klassischer Schausteller-/Kirmes-Markt; keine Bewerbungsfrist oder Schausteller-spezifische Ausschreibung gefunden. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
sommergewinn-eisenach-2027-eisenach,Sommergewinn Eisenach 2027,Fest,Eisenach,Thüringen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.sommergewinn-eisenach.de/kontakt/schausteller-und-haendler.html,sommergewinn-eisenach.de,official,2026-09-19,conv-review-06-2026-09,frist_offen,"Bewerbungen werden ab September 2026 angenommen, kein Enddatum genannt. Termine 2027: Marktplatz 5.-8.03., Katharinenstraße 6. und 17.03. Förderverein Sommergewinn Eisenach e.V., Frankfurter Str. 128, 99817 Eisenach, foerderverein@sommergewinn-eisenach.de, 03691 742144 (Christel Heider, Peter Apel). Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
spandauer-weihnachtsmarkt-2027-berlin,Spandauer Weihnachtsmarkt 2027,Weihnachtsmarkt,Berlin,Berlin,DE,Spandauer Altstadt,,Frist noch nicht veröffentlicht (Unterlagen nur für 2026 (23.11.-22.12.2026)),,,Partner für Spandau GmbH,,,,https://partner-fuer-spandau.de/haendler/,partner-fuer-spandau.de,official,2026-09-18,conv-review-01-2026-09,frist_offen,"Seite enthaelt weiterhin nur Bewerbungsunterlagen fuer 2026 (23.11.-22.12.2026); keine 2027-Frist. Kontakt ueber https://partner-fuer-spandau.de/kontakt, Partner fuer Spandau GmbH. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
spaeth-er-fruehling-2027-berlin,Späth'er Frühling 2027,Frühlingsfest,Berlin,Berlin,DE,"Späthsches Arboretum, Treptow",,Frist noch nicht veröffentlicht (über 100 Ausstellende),"2027, Termin offen",,,,,,https://www.berlin.de/events/3045821-2229501-fruehlingsfest-spaether-fruehling.html,berlin.de,official,2026-08-03,conv-review-01-2026-09,frist_offen,"Das offizielle Berliner Veranstaltungsportal bestätigt die Ausgabe 2027 mit mehr als 100 Ausstellenden, jedoch ohne Termin und ohne Bewerbungsfrist. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
spekulatiusmarkt-buttgen-kaarst-2026-kaarst,Spekulatiusmarkt Büttgen (Kaarst) 2026,Markt,Kaarst,Nordrhein-Westfalen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.ig-buettgen.eu/unsere-veranstaltungen/spekulatiusmarkt/,ig-buettgen.eu,official,2026-09-18,conv-review-07-2026-09,frist_offen,"Veranstaltung bestaetigt (2. Adventswochenende, Kirche/Rathaus Büttgen). Veranstalter Interessengemeinschaft Büttgen e.V., Gutenbergstr. 2, 41564 Kaarst-Büttgen, Tel. 02131 92390, info@ig-büttgen.eu. Keine Bewerbungsfrist auf der Seite genannt. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
speyerer-weihnachts-und-neujahrsmarkt-2026-2027-speyer,Speyerer Weihnachts- und Neujahrsmarkt 2026/2027,Weihnachtsmarkt,Speyer,Rheinland-Pfalz,DE,,,"Nächste Ausschreibung noch nicht veröffentlicht, letzte Frist war 30.04.2026",,,,,,,https://www.speyer.de/de/veranstaltungen/messen-maerkte-und-veranstaltungen/weihnachts-neujahrsmarkt/,speyer.de,official,2026-08-03,conv-review-08-2026-09,frist_offen,"Die offizielle Bewerbungsfrist 30.04.2026 war am Recherchestichtag bereits abgelaufen. Umwandlung aus rejected_candidate, Stand Zieldatum 2026-09-19."
sprodentalkirmes-krefeld-krefeld,Sprödentalkirmes Krefeld,Volksfest,Krefeld,Nordrhein-Westfalen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.krefeld.de/sproedentalkirmes,krefeld.de,official,2026-09-13,conv-review-07-2026-09,frist_offen,"Findet zweimal jaehrlich statt (120-130 Beschicker), keine Bewerbungsfrist auf offizieller Seite gefunden. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
stader-winzerfest-2027-stade,Stader Winzerfest 2027,Weinfest,Stade,Niedersachsen,DE,,,Frist noch nicht veröffentlicht (Standbetreiberseite ohne Frist),15.-18.07.2027,,,,,,https://stade-tourismus.de/de/veranstaltungen-stade/stadtfeste/stader-winzerfest/,stade-tourismus.de,official,2026-08-03,conv-review-04-2026-09,frist_offen,"Termin 15. bis 18. Juli 2027 bereits veroeffentlicht. STADE Marketing und Tourismus unterhaelt eine eigene Standbetreiberseite, auf der jedoch keine Frist ausgewiesen ist. Zweite Stader Veranstaltung neben dem bereits erfassten Altstadtfest. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
stadt-und-museumsfest-2026-sonneberg-sonneberg,Stadt- und Museumsfest 2026 (Sonneberg),Fest,Sonneberg,Thüringen,DE,,,"Nächste Ausschreibung noch nicht veröffentlicht, letzte Frist war 15.07.2026",,,,,,,https://sonneberg.de/aktuelles/beitrag/nach-dem-fest-ist-vor-dem-fest-sonneberg-sucht-mitwirkende-fuer-volksfeste-und-maerkte-2026.html,sonneberg.de,official,2026-09-16,conv-review-08-2026-09,frist_offen,"Veranstaltung 25.-27. September 2026, Bewerbungsfrist war 15.07.2026, bereits verstrichen. Umwandlung aus rejected_candidate, Stand Zieldatum 2026-09-19."
stadtfest-attendorn-2026-attendorn,Stadtfest Attendorn 2026,Stadtfest,Attendorn,Nordrhein-Westfalen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.stadtfest-attendorn.de/,stadtfest-attendorn.de,official,2026-08-04,conv-review-06-2026-09,frist_offen,"Stadtfest am 12. und 13. September 2026. Bewerbungen laufen ausschliesslich über stadtfest-attendorn.de, da die Veranstaltungsagentur MS Event organisiert. Kein Fristdatum ausgewiesen. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
stadtfest-langenhagen-2027-langenhagen,Stadtfest Langenhagen 2027,Stadtfest,Langenhagen,Niedersachsen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://grimm-veranstaltung.de/,grimm-veranstaltung.de,official,2026-09-12,conv-review-06-2026-09,frist_offen,"Stadtfest 2026 (17.-19.07.2026) bereits vorbei, Ausschreibung fuer 2027 noch nicht veröffentlicht. Organisator Grimm-Veranstaltung, Tel. 0511 9999 5555, betreut auch Floh- und Antikmärkte in Celle, Laatzen und Garbsen. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
stadtfest-neustadt-am-rubenberge-neustadt-am-rubenberge,Stadtfest Neustadt am Rübenberge,Stadtfest,Neustadt am Rübenberge,Niedersachsen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.neustadt-a-rbge.de/buergerservice/leistungen/NIS:entry:8665615:032410012012/standplatzgenehmigung/,neustadt-a-rbge.de,official,2026-09-12,conv-review-06-2026-09,frist_offen,"Seite beschreibt nur das generelle Standplatzgenehmigungsverfahren, keine konkrete Frist fuer ein bestimmtes Fest; Stadtverwaltung direkt kontaktieren. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
stadtfest-olpe-2026-olpe,Stadtfest Olpe 2026,Stadtfest,Olpe,Nordrhein-Westfalen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.stadtfest-olpe.de/bewerbungen,stadtfest-olpe.de,official,2026-08-04,conv-review-06-2026-09,frist_offen,"Stadtfest vom 15. bis 17. Mai 2026, Veranstalter olpe aktiv. Ein Bewerbungsformular 2026 steht zum Download bereit, ein Fristdatum ist auf der Bewerbungsseite nicht ausgewiesen. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
stadtfest-schweinfurt-schweinfurt,Stadtfest Schweinfurt,Stadtfest,Schweinfurt,Bayern,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.stadtfest-schweinfurt.de/bewerben/bewerben,stadtfest-schweinfurt.de,official,2026-08-03,conv-review-06-2026-09,frist_offen,"Bewerbungen fuer Gastronomie, Messemeile und Ehrenamtsmesse sind aktuell über das Veranstalterportal moeglich, Walking Acts per E-Mail an Stadtfest@2-contact.de. Weder Frist noch Veranstaltungstermin sind ausgewiesen. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
stadtfest-weingarten-2027-weingarten,Stadtfest Weingarten 2027,Stadtfest,Weingarten,Baden-Württemberg,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.weingarten-online.de/stadtfest,weingarten-online.de,official,2026-08-03,conv-review-06-2026-09,frist_offen,"Eine konkrete Standbewerbungsfrist für eine bestätigte Ausgabe 2027 war auf der offiziellen Stadtseite noch nicht veröffentlicht; Vorjahresdaten wurden nicht hochgerechnet. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
stadtfest-zwickau-2027-zwickau,Stadtfest Zwickau 2027,Stadtfest,Zwickau,Sachsen,DE,,,Frist noch nicht veröffentlicht (Fristen nur in den jeweiligen Ausschreibungen),,,,,,0375 834101,https://www.zwickau.de/de/politik/verwaltung/aemter/dezernat1/kulturamt/dienstleistungen/41_02_Stadtfesthaendler.php,zwickau.de,official,2026-08-04,conv-review-04-2026-09,frist_offen,"Die Stadt bündelt Händler- und Schaustelleranmeldungen auf einer Dienstleistungsseite, veröffentlicht die Fristen aber nur in den jeweiligen Ausschreibungen. Für 2025 lag der Stichtag beim 31. März 2025. Zuständig: Kulturamt, Dr. Bianca Dommes, 0375 834101, Kolpingstraße 8, 08058 Zwickau. Ab Januar 2027 nachfassen. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
staufer-spektakel-waiblingen-2027-waiblingen,Staufer Spektakel Waiblingen 2027,Stadtfest,Waiblingen,Baden-Württemberg,DE,,,"Frist noch nicht veröffentlicht (Bewerbungsphase 2026 beendet, Infos für 2027 angekündigt)",,,,,,,https://www.staufer-spektakel.de/de/bewerbung,staufer-spektakel.de,official,2026-08-03,conv-review-02-2026-09,frist_offen,"Die offizielle Veranstalterseite kennzeichnet die Bewerbungsphase 2026 als beendet und kündigt Informationen für 2027 nur an; eine Frist fehlt. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
sterkrader-fronleichnamskirmes-2027-oberhausen,Sterkrader Fronleichnamskirmes 2027,Volksfest,Oberhausen,Nordrhein-Westfalen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.oberhausen.de/de/index/rathaus/verwaltung/burgerservice-offentliche-ordnung-personal-und-it/oeffentliche-ordnung/allg-ordnungsangelegenheiten/veranstaltungen.php,oberhausen.de,official,2026-08-03,conv-review-07-2026-09,frist_offen,"Die offizielle Seite nimmt Bewerbungen entgegen, veröffentlicht aber keine konkrete Bewerbungsfrist für 2027. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
